comparison,FEATURE_ID,c1_num_reps,c2_num_reps,counts_c1_g1,counts_c1_g2,counts_c1_both,counts_c2_g1,counts_c2_g2,counts_c2_both,prior_c1_g1,prior_c1_g2,prior_c2_g1,prior_c2_g2,H3_independence_Bayes_evidence,g1_c1_sampleprop,g1_c1_theta,g1_c1_q025,g1_c1_q975,g1_c1_Bayes_evidence,g1_c1_AI_decision,g1_c2_sampleprop,g1_c2_theta,g1_c2_q025,g1_c2_q975,g1_c2_Bayes_evidence,g1_c2_AI_decision,alpha1_postmean,alpha2_postmean,c1_flag_analyze,c2_flag_analyze
line,fusion_id,3,3,276,264,135,268,232,115,0.8,0.8,0.8,0.8,0.634,0.5111,0.5095,0.4391,0.5752,0.7847,0,0.536,0.5328,0.4632,0.6037,0.3447,0,0.9835,0.9386,1,1
line,fusion_id,3,3,224,297,122,223,316,140,0.8,0.8,0.8,0.8,0.708,0.4299,0.4364,0.3739,0.5052,0.068,0,0.4137,0.419,0.3553,0.4869,0.0273,1,1.1397,1.1815,1,1
line,fusion_id,3,3,290,257,119,254,269,104,0.8,0.8,0.8,0.8,0.348,0.5302,0.5284,0.4644,0.5896,0.36,0,0.4857,0.4875,0.4241,0.5504,0.7153,0,0.9464,1.0276,1,1
line,fusion_id,3,3,220,245,143,227,293,129,0.8,0.8,0.8,0.8,0.4933,0.4731,0.4751,0.4027,0.5507,0.4913,0,0.4365,0.441,0.3722,0.5089,0.0927,0,1.0543,1.1294,1,1
line,fusion_id,3,3,249,250,116,209,227,92,0.8,0.8,0.8,0.8,0.7367,0.499,0.4985,0.4255,0.5695,0.9693,0,0.4794,0.483,0.4132,0.5527,0.6073,0,1.0057,1.0374,1,1
line,fusion_id,3,3,243,288,122,239,221,127,0.8,0.8,0.8,0.8,0.2573,0.4576,0.4601,0.3934,0.5261,0.2327,0,0.5196,0.5168,0.4423,0.5871,0.6247,0,1.0862,0.9695,1,1
line,fusion_id,3,3,267,248,103,226,259,134,0.8,0.8,0.8,0.8,0.3093,0.5184,0.5163,0.4511,0.5805,0.6133,0,0.466,0.4672,0.3968,0.5377,0.35,0,0.97,1.0711,1,1
line,fusion_id,3,3,280,258,141,274,246,104,0.8,0.8,0.8,0.8,0.9713,0.5204,0.5195,0.4513,0.5819,0.53,0,0.5269,0.5218,0.4567,0.5862,0.5013,0,0.9637,0.9592,1,1
line,fusion_id,3,3,249,228,157,254,191,90,0.8,0.8,0.8,0.8,0.434,0.522,0.5216,0.4461,0.5963,0.5527,0,0.5708,0.5609,0.4933,0.6291,0.0847,0,0.9601,0.8865,1,1
line,fusion_id,3,3,210,224,112,223,214,121,0.8,0.8,0.8,0.8,0.6627,0.4839,0.4858,0.4106,0.5641,0.7267,0,0.5103,0.5082,0.424,0.5847,0.8127,0,1.0322,0.9869,1,1
line,fusion_id,3,3,198,262,118,287,239,113,0.8,0.8,0.8,0.8,0.0333,0.4304,0.4375,0.3711,0.5031,0.06,0,0.5456,0.5418,0.4733,0.6078,0.2193,0,1.1374,0.9216,1,1
line,fusion_id,3,3,219,280,131,270,259,124,0.8,0.8,0.8,0.8,0.1527,0.4389,0.4455,0.3834,0.5087,0.0853,0,0.5104,0.5092,0.4453,0.5743,0.764,0,1.1184,0.9836,1,1
line,fusion_id,3,3,265,254,137,232,238,113,0.8,0.8,0.8,0.8,0.7767,0.5106,0.509,0.4412,0.5778,0.7913,0,0.4936,0.4952,0.4241,0.5652,0.8833,0,0.9845,1.0123,1,1
line,fusion_id,3,3,235,294,125,231,214,167,0.8,0.8,0.8,0.8,0.2293,0.4442,0.4498,0.3742,0.5238,0.1833,0,0.5191,0.5185,0.433,0.6039,0.668,0,1.1101,0.9671,1,1
line,fusion_id,3,3,261,275,116,243,240,118,0.8,0.8,0.8,0.8,0.7607,0.4869,0.4888,0.4244,0.5538,0.708,0,0.5031,0.5025,0.4348,0.5697,0.92,0,1.025,0.9973,1,1
line,fusion_id,3,3,259,230,99,242,272,108,0.8,0.8,0.8,0.8,0.282,0.5297,0.5264,0.4613,0.5914,0.4307,0,0.4708,0.4751,0.4108,0.541,0.4487,0,0.9504,1.0537,1,1
line,fusion_id,3,3,237,244,140,253,232,125,0.8,0.8,0.8,0.8,0.5793,0.4927,0.4936,0.4255,0.5614,0.8627,0,0.5216,0.5204,0.449,0.5913,0.5613,0,1.0155,0.9623,1,1
line,fusion_id,3,3,204,252,94,289,271,121,0.8,0.8,0.8,0.8,0.224,0.4474,0.4533,0.3795,0.5278,0.2147,0,0.5161,0.5148,0.44,0.5881,0.682,0,1.102,0.9735,1,1
line,fusion_id,3,3,262,284,121,266,235,89,0.8,0.8,0.8,0.8,0.3833,0.4799,0.4814,0.4057,0.5561,0.6073,0,0.5309,0.5247,0.448,0.5964,0.494,0,1.0411,0.9542,1,1
line,fusion_id,3,3,279,253,112,228,249,105,0.8,0.8,0.8,0.8,0.4493,0.5244,0.5194,0.4345,0.6054,0.6107,0,0.478,0.4749,0.3932,0.5578,0.5613,0,0.9652,1.056,1,1
line,fusion_id,3,3,214,282,98,272,219,133,0.8,0.8,0.8,0.8,0.0193,0.4315,0.4393,0.376,0.503,0.064,0,0.554,0.552,0.4827,0.618,0.126,0,1.133,0.9027,1,1
line,fusion_id,3,3,210,293,114,240,253,118,0.8,0.8,0.8,0.8,0.196,0.4175,0.4241,0.3597,0.4906,0.028,1,0.4868,0.4874,0.4184,0.5596,0.7267,0,1.169,1.0283,1,1
line,fusion_id,3,3,228,245,145,243,220,147,0.8,0.8,0.8,0.8,0.4707,0.482,0.483,0.4066,0.5617,0.6433,0,0.5248,0.5222,0.4395,0.5997,0.558,0,1.038,0.9593,1,1
line,fusion_id,3,3,224,251,154,209,241,117,0.8,0.8,0.8,0.8,0.9433,0.4716,0.472,0.3913,0.5519,0.4687,0,0.4644,0.4692,0.3962,0.5458,0.412,0,1.0615,1.067,1,1
line,fusion_id,3,3,270,266,104,254,238,113,0.8,0.8,0.8,0.8,0.838,0.5037,0.5045,0.4345,0.5769,0.9067,0,0.5163,0.5159,0.4409,0.5898,0.66,0,0.9936,0.9713,1,1
line,fusion_id,3,3,276,231,132,239,261,106,0.8,0.8,0.8,0.8,0.2067,0.5444,0.5414,0.4714,0.6076,0.234,0,0.478,0.4802,0.4153,0.5483,0.552,0,0.9222,1.043,1,1
line,fusion_id,3,3,211,284,137,253,203,86,0.8,0.8,0.8,0.8,0.0187,0.4263,0.4288,0.3609,0.5003,0.0513,0,0.5548,0.5461,0.4731,0.6133,0.1727,0,1.158,0.9135,1,1
line,fusion_id,3,3,246,225,128,208,263,120,0.8,0.8,0.8,0.8,0.186,0.5223,0.5197,0.446,0.596,0.6373,0,0.4416,0.4471,0.3729,0.5222,0.1713,0,0.9641,1.116,1,1
line,fusion_id,3,3,223,195,124,232,216,152,0.8,0.8,0.8,0.8,0.818,0.5335,0.5316,0.4433,0.6138,0.4133,0,0.5179,0.5185,0.4325,0.6027,0.6853,0,0.9415,0.9672,1,1
line,fusion_id,3,3,239,228,104,293,229,94,0.8,0.8,0.8,0.8,0.3507,0.5118,0.5082,0.4356,0.5807,0.8293,0,0.5613,0.5546,0.4804,0.6236,0.122,0,0.9864,0.898,1,1
line,fusion_id,3,3,249,253,118,216,212,106,0.8,0.8,0.8,0.8,0.948,0.496,0.4996,0.419,0.5796,0.9893,0,0.5047,0.5033,0.4202,0.5843,0.938,0,1.0043,0.997,1,1
line,fusion_id,3,3,264,231,115,223,276,108,0.8,0.8,0.8,0.8,0.1013,0.5333,0.5305,0.4572,0.5993,0.3793,0,0.4469,0.4517,0.384,0.5202,0.1473,0,0.9429,1.1048,1,1
line,fusion_id,3,3,238,223,116,254,273,126,0.8,0.8,0.8,0.8,0.508,0.5163,0.5143,0.4438,0.586,0.698,0,0.482,0.4817,0.4177,0.5473,0.5833,0,0.9741,1.0398,1,1
line,fusion_id,3,3,236,229,105,261,264,136,0.8,0.8,0.8,0.8,0.844,0.5075,0.5071,0.4419,0.5732,0.8327,0,0.4971,0.4977,0.4321,0.5624,0.9347,0,0.9882,1.0069,1,1
line,fusion_id,3,3,302,264,126,276,202,137,0.8,0.8,0.8,0.8,0.4227,0.5336,0.5307,0.458,0.6016,0.368,0,0.5774,0.571,0.4935,0.6407,0.068,0,0.9424,0.8687,1,1
line,fusion_id,3,3,271,223,100,225,250,98,0.8,0.8,0.8,0.8,0.176,0.5486,0.5441,0.4766,0.612,0.208,0,0.4737,0.4775,0.4079,0.5537,0.5087,0,0.9173,1.0491,1,1
line,fusion_id,3,3,226,226,135,190,242,135,0.8,0.8,0.8,0.8,0.2473,0.5,0.5,0.4265,0.5718,0.99,0,0.4398,0.4434,0.373,0.518,0.1253,0,1.0027,1.1241,1,1
line,fusion_id,3,3,218,258,130,212,242,123,0.8,0.8,0.8,0.8,0.8513,0.458,0.4607,0.3908,0.531,0.294,0,0.467,0.4714,0.4003,0.545,0.4187,0,1.0853,1.0622,1,1
line,fusion_id,3,3,225,226,138,240,250,130,0.8,0.8,0.8,0.8,0.86,0.4989,0.499,0.4197,0.5813,0.9587,0,0.4898,0.4895,0.4149,0.565,0.7633,0,1.0053,1.0244,1,1
line,fusion_id,3,3,220,200,97,290,255,122,0.8,0.8,0.8,0.8,0.8367,0.5238,0.5209,0.4504,0.5885,0.536,0,0.5321,0.5315,0.4682,0.5968,0.3207,0,0.9613,0.9407,1,1
line,fusion_id,3,3,266,212,133,303,179,106,0.8,0.8,0.8,0.8,0.232,0.5565,0.5528,0.4774,0.6241,0.14,0,0.6286,0.6146,0.5394,0.6849,0.006,1,0.9014,0.7932,1,1
line,fusion_id,3,3,207,224,120,225,254,99,0.8,0.8,0.8,0.8,0.8913,0.4803,0.4804,0.4065,0.5522,0.596,0,0.4697,0.4734,0.4056,0.5426,0.436,0,1.0431,1.0576,1,1
line,fusion_id,3,3,220,246,116,268,249,109,0.8,0.8,0.8,0.8,0.3673,0.4721,0.4754,0.4088,0.5444,0.4827,0,0.5184,0.5173,0.4473,0.5875,0.6207,0,1.0533,0.9683,1,1
line,fusion_id,3,3,213,255,123,218,312,126,0.8,0.8,0.8,0.8,0.3087,0.4551,0.4588,0.3969,0.5213,0.1867,0,0.4113,0.4151,0.3579,0.4749,0.006,1,1.0888,1.19,1,1
line,fusion_id,3,3,188,235,96,251,273,112,0.8,0.8,0.8,0.8,0.5253,0.4444,0.4514,0.3859,0.5209,0.1573,0,0.479,0.4817,0.4182,0.5463,0.5367,0,1.1056,1.0396,1,1
line,fusion_id,3,3,200,227,146,254,220,121,0.8,0.8,0.8,0.8,0.2727,0.4684,0.4703,0.3827,0.5574,0.4987,0,0.5359,0.5344,0.4542,0.6123,0.3933,0,1.066,0.9361,1,1
line,fusion_id,3,3,247,227,121,295,227,76,0.8,0.8,0.8,0.8,0.584,0.5211,0.5183,0.4209,0.6125,0.6773,0,0.5651,0.5524,0.4626,0.6371,0.2313,0,0.9682,0.9031,1,1
line,fusion_id,3,3,239,270,99,259,256,133,0.8,0.8,0.8,0.8,0.524,0.4695,0.4728,0.4076,0.5371,0.3993,0,0.5029,0.5029,0.4357,0.572,0.9373,0,1.0586,0.9966,1,1
line,fusion_id,3,3,235,236,128,230,261,112,0.8,0.8,0.8,0.8,0.52,0.4989,0.4994,0.4321,0.5634,0.9927,0,0.4684,0.4705,0.4056,0.5344,0.3453,0,1.0034,1.0632,1,1
line,fusion_id,3,3,221,254,126,268,247,103,0.8,0.8,0.8,0.8,0.2933,0.4653,0.4674,0.3986,0.5352,0.346,0,0.5204,0.5173,0.4522,0.5825,0.5713,0,1.0704,0.9679,1,1
line,fusion_id,3,3,272,252,105,266,237,121,0.8,0.8,0.8,0.8,0.8627,0.5191,0.5173,0.4527,0.584,0.604,0,0.5288,0.5251,0.4607,0.5922,0.4353,0,0.9679,0.9528,1,1
line,fusion_id,3,3,219,260,130,195,215,104,0.8,0.8,0.8,0.8,0.6927,0.4572,0.4572,0.3823,0.5401,0.256,0,0.4756,0.4785,0.3975,0.5606,0.5727,0,1.0936,1.0478,1,1
line,fusion_id,3,3,199,236,123,238,246,126,0.8,0.8,0.8,0.8,0.5893,0.4575,0.4627,0.3891,0.537,0.3293,0,0.4917,0.4906,0.4137,0.5647,0.82,0,1.0814,1.0221,1,1
line,fusion_id,3,3,252,267,114,248,253,107,0.8,0.8,0.8,0.8,0.8687,0.4855,0.4873,0.4152,0.5643,0.712,0,0.495,0.495,0.4219,0.5683,0.896,0,1.0288,1.0129,1,1
line,fusion_id,3,3,261,264,125,254,253,103,0.8,0.8,0.8,0.8,0.9427,0.4971,0.4976,0.4298,0.5631,0.9547,0,0.501,0.5009,0.4339,0.57,0.9853,0,1.0071,1.0007,1,1
line,fusion_id,3,3,259,244,156,209,249,129,0.8,0.8,0.8,0.8,0.4627,0.5149,0.5142,0.4214,0.6081,0.752,0,0.4563,0.4664,0.3749,0.5573,0.4553,0,0.976,1.0748,1,1
line,fusion_id,3,3,194,260,108,215,233,123,0.8,0.8,0.8,0.8,0.3007,0.4273,0.4324,0.37,0.4949,0.0313,1,0.4799,0.4804,0.4176,0.5444,0.552,0,1.149,1.0424,1,1
line,fusion_id,3,3,264,244,131,292,324,144,0.8,0.8,0.8,0.8,0.4007,0.5197,0.5177,0.4453,0.588,0.6113,0,0.474,0.4763,0.4098,0.5457,0.4873,0,0.9677,1.0512,1,1
line,fusion_id,3,3,241,226,123,250,260,113,0.8,0.8,0.8,0.8,0.5933,0.5161,0.5153,0.4474,0.5805,0.6367,0,0.4902,0.4905,0.4259,0.5576,0.7753,0,0.972,1.0215,1,1
line,fusion_id,3,3,282,227,144,250,231,104,0.8,0.8,0.8,0.8,0.538,0.554,0.5477,0.4779,0.6198,0.1813,0,0.5198,0.5176,0.453,0.5826,0.6007,0,0.9107,0.9674,1,1
line,fusion_id,3,3,244,234,125,214,221,92,0.8,0.8,0.8,0.8,0.7447,0.5105,0.5107,0.4377,0.5836,0.7573,0,0.492,0.4946,0.4254,0.5682,0.878,0,0.9816,1.0136,1,1
line,fusion_id,3,3,250,243,124,212,192,115,0.8,0.8,0.8,0.8,0.7713,0.5071,0.5064,0.4321,0.5787,0.8427,0,0.5248,0.5218,0.444,0.5994,0.5633,0,0.9899,0.96,1,1
line,fusion_id,3,3,298,247,111,228,253,97,0.8,0.8,0.8,0.8,0.1633,0.5468,0.544,0.4723,0.6091,0.1913,0,0.474,0.4766,0.4068,0.5456,0.4913,0,0.9175,1.0509,1,1
line,fusion_id,3,3,249,212,122,242,270,98,0.8,0.8,0.8,0.8,0.2487,0.5401,0.5354,0.4578,0.6092,0.3493,0,0.4727,0.4762,0.4088,0.5485,0.488,0,0.9341,1.0516,1,1
line,fusion_id,3,3,247,257,118,237,225,136,0.8,0.8,0.8,0.8,0.6833,0.4901,0.4915,0.4223,0.5604,0.796,0,0.513,0.5115,0.4435,0.5821,0.746,0,1.0198,0.9796,1,1
line,fusion_id,3,3,265,224,116,272,236,136,0.8,0.8,0.8,0.8,0.922,0.5419,0.54,0.4707,0.6064,0.2327,0,0.5354,0.5353,0.468,0.6014,0.2913,0,0.9249,0.9337,1,1
line,fusion_id,3,3,263,247,109,225,220,91,0.8,0.8,0.8,0.8,0.8973,0.5157,0.5129,0.4395,0.5867,0.7147,0,0.5056,0.5056,0.4304,0.5797,0.872,0,0.977,0.9917,1,1
line,fusion_id,3,3,237,256,100,219,248,89,0.8,0.8,0.8,0.8,0.824,0.4807,0.4824,0.419,0.5469,0.5893,0,0.469,0.4728,0.4051,0.5429,0.414,0,1.0381,1.0587,1,1
line,fusion_id,3,3,248,253,111,227,291,128,0.8,0.8,0.8,0.8,0.3993,0.495,0.4946,0.4127,0.5768,0.9013,0,0.4382,0.4453,0.3657,0.5282,0.1867,0,1.0146,1.121,1,1
line,fusion_id,3,3,267,258,133,235,277,116,0.8,0.8,0.8,0.8,0.312,0.5086,0.5085,0.4356,0.5804,0.812,0,0.459,0.46,0.3918,0.5338,0.2613,0,0.9856,1.0868,1,1
line,fusion_id,3,3,276,217,122,270,224,124,0.8,0.8,0.8,0.8,0.8013,0.5598,0.5543,0.4863,0.6176,0.112,0,0.5466,0.5426,0.474,0.61,0.196,0,0.8984,0.9199,1,1
line,fusion_id,3,3,267,220,126,271,250,116,0.8,0.8,0.8,0.8,0.5613,0.5483,0.5451,0.479,0.6116,0.1887,0,0.5202,0.5178,0.4525,0.5824,0.5653,0,0.9154,0.9671,1,1
line,fusion_id,3,3,261,217,104,203,242,130,0.8,0.8,0.8,0.8,0.1553,0.546,0.5391,0.4667,0.6108,0.28,0,0.4562,0.461,0.3817,0.5413,0.3233,0,0.9267,1.0856,1,1
line,fusion_id,3,3,234,238,115,283,291,115,0.8,0.8,0.8,0.8,0.9753,0.4958,0.4947,0.4191,0.5692,0.8787,0,0.493,0.4932,0.4243,0.5601,0.8573,0,1.0138,1.0162,1,1
line,fusion_id,3,3,312,212,124,221,239,100,0.8,0.8,0.8,0.8,0.024,0.5954,0.59,0.5237,0.6523,0.014,1,0.4804,0.4831,0.4151,0.5525,0.5933,0,0.8348,1.0371,1,1
line,fusion_id,3,3,299,251,118,267,222,110,0.8,0.8,0.8,0.8,0.976,0.5436,0.5387,0.471,0.603,0.246,0,0.546,0.54,0.4686,0.6066,0.212,0,0.9272,0.9247,1,1
line,fusion_id,3,3,283,254,134,225,244,123,0.8,0.8,0.8,0.8,0.296,0.527,0.5263,0.4653,0.5833,0.3813,0,0.4797,0.4815,0.4194,0.5457,0.56,0,0.9503,1.04,1,1
line,fusion_id,3,3,240,220,127,253,225,126,0.8,0.8,0.8,0.8,0.8647,0.5217,0.5188,0.4481,0.5879,0.5987,0,0.5293,0.5279,0.456,0.5997,0.41,0,0.9655,0.9478,1,1
line,fusion_id,3,3,264,267,102,251,197,147,0.8,0.8,0.8,0.8,0.234,0.4972,0.497,0.4311,0.5636,0.942,0,0.5603,0.557,0.4823,0.6293,0.1407,0,1.0085,0.8939,1,1
line,fusion_id,3,3,244,241,130,240,201,98,0.8,0.8,0.8,0.8,0.4467,0.5031,0.5031,0.4387,0.5669,0.916,0,0.5442,0.5388,0.4726,0.602,0.2507,0,0.9961,0.9269,1,1
line,fusion_id,3,3,227,269,109,260,259,98,0.8,0.8,0.8,0.8,0.4607,0.4577,0.4627,0.3935,0.5322,0.2967,0,0.501,0.5008,0.432,0.5699,0.9807,0,1.0808,1.001,1,1
line,fusion_id,3,3,234,215,117,292,245,101,0.8,0.8,0.8,0.8,0.6647,0.5212,0.5185,0.4386,0.5915,0.5967,0,0.5438,0.5404,0.4737,0.603,0.2113,0,0.9662,0.9239,1,1
line,fusion_id,3,3,213,233,109,201,255,110,0.8,0.8,0.8,0.8,0.4893,0.4776,0.4793,0.4104,0.5492,0.536,0,0.4408,0.4464,0.3806,0.5133,0.104,0,1.045,1.1168,1,1
line,fusion_id,3,3,217,253,139,247,244,117,0.8,0.8,0.8,0.8,0.4367,0.4617,0.4653,0.4003,0.5339,0.3,0,0.5031,0.5011,0.4355,0.568,0.9707,0,1.075,1.0001,1,1
line,fusion_id,3,3,204,196,139,187,269,121,0.8,0.8,0.8,0.8,0.0847,0.51,0.5096,0.4315,0.5901,0.8093,0,0.4101,0.4176,0.3486,0.489,0.024,1,0.9841,1.1853,1,1
line,fusion_id,3,3,212,203,124,270,257,131,0.8,0.8,0.8,0.8,0.9073,0.5108,0.5071,0.4292,0.5851,0.8507,0,0.5123,0.5112,0.4374,0.5842,0.756,0,0.9889,0.9805,1,1
line,fusion_id,3,3,198,248,109,263,245,118,0.8,0.8,0.8,0.8,0.1493,0.4439,0.4491,0.3838,0.5188,0.132,0,0.5177,0.5175,0.4544,0.5805,0.5667,0,1.1106,0.9675,1,1
line,fusion_id,3,3,232,238,144,273,273,106,0.8,0.8,0.8,0.8,0.892,0.4936,0.4935,0.4218,0.5663,0.8713,0,0.5,0.4998,0.4346,0.5658,0.9987,0,1.016,1.0027,1,1
line,fusion_id,3,3,221,241,110,223,252,109,0.8,0.8,0.8,0.8,0.8673,0.4784,0.4807,0.4141,0.5506,0.5853,0,0.4695,0.4724,0.4042,0.5422,0.4413,0,1.0421,1.0597,1,1
line,fusion_id,3,3,231,233,96,215,229,124,0.8,0.8,0.8,0.8,0.8413,0.4978,0.4971,0.4296,0.5697,0.9293,0,0.4842,0.4853,0.4087,0.5583,0.6913,0,1.0084,1.033,1,1
line,fusion_id,3,3,253,259,110,218,202,133,0.8,0.8,0.8,0.8,0.6887,0.4941,0.4953,0.4187,0.5692,0.892,0,0.519,0.5175,0.4376,0.5975,0.6613,0,1.0126,0.9687,1,1
line,fusion_id,3,3,230,224,123,237,235,118,0.8,0.8,0.8,0.8,0.94,0.5066,0.5054,0.4393,0.5696,0.8613,0,0.5021,0.502,0.437,0.5645,0.928,0,0.9914,0.9982,1,1
line,fusion_id,3,3,202,295,123,205,199,118,0.8,0.8,0.8,0.8,0.058,0.4064,0.4108,0.3464,0.4791,0.014,1,0.5074,0.5073,0.436,0.5796,0.8287,0,1.2014,0.9881,1,1
line,fusion_id,3,3,256,262,127,285,222,105,0.8,0.8,0.8,0.8,0.3107,0.4942,0.4953,0.4113,0.5777,0.908,0,0.5621,0.5511,0.4721,0.6263,0.1953,0,1.0131,0.9049,1,1
line,fusion_id,3,3,221,285,144,242,215,115,0.8,0.8,0.8,0.8,0.0587,0.4368,0.4384,0.3779,0.4999,0.05,0,0.5295,0.5257,0.459,0.59,0.4107,0,1.1348,0.9516,1,1
line,fusion_id,3,3,232,283,122,273,252,119,0.8,0.8,0.8,0.8,0.2353,0.4505,0.4554,0.3816,0.5308,0.2267,0,0.52,0.5181,0.4439,0.5897,0.632,0,1.0972,0.967,1,1
line,fusion_id,3,3,252,244,124,313,272,123,0.8,0.8,0.8,0.8,0.572,0.5081,0.5062,0.4381,0.5763,0.8593,0,0.535,0.5329,0.4681,0.5969,0.3173,0,0.9901,0.9379,1,1
line,fusion_id,3,3,259,244,101,256,233,117,0.8,0.8,0.8,0.8,0.8667,0.5149,0.5116,0.4364,0.5869,0.7307,0,0.5235,0.5211,0.4422,0.5943,0.588,0,0.9799,0.9614,1,1
line,fusion_id,3,3,282,203,112,227,222,107,0.8,0.8,0.8,0.8,0.1547,0.5814,0.5751,0.5089,0.638,0.0253,1,0.5056,0.507,0.4402,0.5727,0.8367,0,0.8609,0.9882,1,1
line,fusion_id,3,3,199,260,123,246,271,100,0.8,0.8,0.8,0.8,0.454,0.4336,0.4412,0.3701,0.5189,0.1127,0,0.4758,0.4793,0.4089,0.55,0.5333,0,1.1293,1.0451,1,1
line,fusion_id,3,3,235,230,123,246,261,132,0.8,0.8,0.8,0.8,0.7233,0.5054,0.5042,0.433,0.5755,0.9,0,0.4852,0.4871,0.4189,0.5562,0.716,0,0.9941,1.0288,1,1
line,fusion_id,3,3,230,236,127,262,259,91,0.8,0.8,0.8,0.8,0.882,0.4936,0.4945,0.4173,0.5724,0.8713,0,0.5029,0.5021,0.4313,0.5728,0.952,0,1.0142,0.9985,1,1
line,fusion_id,3,3,278,254,127,249,209,128,0.8,0.8,0.8,0.8,0.7587,0.5226,0.5203,0.4368,0.6007,0.604,0,0.5437,0.5388,0.4515,0.6171,0.342,0,0.9632,0.928,1,1
line,fusion_id,3,3,234,204,124,257,205,128,0.8,0.8,0.8,0.8,0.6387,0.5342,0.5318,0.4651,0.5985,0.3613,0,0.5563,0.5534,0.4894,0.6185,0.1093,0,0.9404,0.9001,1,1
line,fusion_id,3,3,243,256,128,263,246,121,0.8,0.8,0.8,0.8,0.56,0.487,0.4868,0.4147,0.5557,0.7047,0,0.5167,0.5155,0.4493,0.5834,0.6413,0,1.0295,0.9717,1,1
line,fusion_id,3,3,205,249,96,252,266,114,0.8,0.8,0.8,0.8,0.5827,0.4515,0.4583,0.3777,0.5451,0.31,0,0.4865,0.4905,0.4081,0.5722,0.8313,0,1.0919,1.023,1,1
line,fusion_id,3,3,244,192,100,273,209,117,0.8,0.8,0.8,0.8,0.82,0.5596,0.5519,0.4821,0.6191,0.1473,0,0.5664,0.5627,0.4903,0.63,0.0867,0,0.9029,0.8833,1,1
line,fusion_id,3,3,268,272,122,236,242,112,0.8,0.8,0.8,0.8,0.94,0.4963,0.4972,0.4291,0.5643,0.9467,0,0.4937,0.4946,0.426,0.5643,0.8807,0,1.008,1.0134,1,1
line,fusion_id,3,3,262,218,124,238,197,98,0.8,0.8,0.8,0.8,0.996,0.5458,0.541,0.4671,0.6112,0.27,0,0.5471,0.5414,0.4691,0.6107,0.248,0,0.9232,0.9225,1,1
line,fusion_id,3,3,227,223,122,237,242,116,0.8,0.8,0.8,0.8,0.8387,0.5044,0.5034,0.4352,0.5727,0.9273,0,0.4948,0.4942,0.4276,0.5631,0.8573,0,0.9956,1.0141,1,1
line,fusion_id,3,3,243,256,127,251,268,116,0.8,0.8,0.8,0.8,0.976,0.487,0.4878,0.4155,0.5642,0.7213,0,0.4836,0.4866,0.4132,0.5597,0.7107,0,1.0277,1.0302,1,1
line,fusion_id,3,3,254,274,137,253,203,119,0.8,0.8,0.8,0.8,0.182,0.4811,0.4814,0.4087,0.5538,0.5893,0,0.5548,0.5479,0.4714,0.6204,0.1947,0,1.041,0.9105,1,1
line,fusion_id,3,3,244,216,108,300,224,121,0.8,0.8,0.8,0.8,0.37,0.5304,0.5269,0.4583,0.5957,0.4087,0,0.5725,0.5675,0.5038,0.6318,0.04,1,0.9496,0.8745,1,1
line,fusion_id,3,3,204,218,118,275,229,108,0.8,0.8,0.8,0.8,0.252,0.4834,0.4856,0.4143,0.5564,0.68,0,0.5456,0.5419,0.4744,0.6051,0.2053,0,1.032,0.9211,1,1
line,fusion_id,3,3,222,199,101,230,248,126,0.8,0.8,0.8,0.8,0.386,0.5273,0.524,0.4511,0.5936,0.5013,0,0.4812,0.4825,0.4144,0.5539,0.618,0,0.9554,1.0385,1,1
line,fusion_id,3,3,244,285,129,272,229,113,0.8,0.8,0.8,0.8,0.082,0.4612,0.4636,0.403,0.5254,0.246,0,0.5429,0.5391,0.4791,0.5977,0.1993,0,1.078,0.926,1,1
line,fusion_id,3,3,240,255,118,276,282,102,0.8,0.8,0.8,0.8,0.934,0.4848,0.4909,0.4076,0.5786,0.8273,0,0.4946,0.4959,0.4137,0.5801,0.9133,0,1.0224,1.0121,1,1
line,fusion_id,3,3,250,284,122,239,246,114,0.8,0.8,0.8,0.8,0.6,0.4682,0.4691,0.4012,0.5386,0.3767,0,0.4928,0.4933,0.426,0.563,0.8193,0,1.0669,1.016,1,1
line,fusion_id,3,3,222,250,129,241,215,128,0.8,0.8,0.8,0.8,0.3447,0.4703,0.4729,0.3928,0.5531,0.4933,0,0.5285,0.5263,0.4419,0.607,0.5213,0,1.0598,0.9519,1,1
line,fusion_id,3,3,182,203,107,241,181,104,0.8,0.8,0.8,0.8,0.0867,0.4727,0.4748,0.4017,0.5502,0.4853,0,0.5711,0.5654,0.492,0.6347,0.0753,0,1.0549,0.8785,1,1
line,fusion_id,3,3,218,247,112,253,237,135,0.8,0.8,0.8,0.8,0.4733,0.4688,0.4751,0.3999,0.5525,0.52,0,0.5163,0.5145,0.4319,0.5904,0.6847,0,1.0548,0.9743,1,1
line,fusion_id,3,3,217,272,123,283,152,105,0.8,0.8,0.8,0.8,0,0.4438,0.4461,0.378,0.5182,0.1133,0,0.6506,0.6336,0.5649,0.6966,0,1,1.1177,0.7614,1,1
line,fusion_id,3,3,263,188,132,227,323,117,0.8,0.8,0.8,0.8,0.0053,0.5831,0.5762,0.5047,0.643,0.0353,1,0.4127,0.4198,0.3565,0.4874,0.0267,1,0.8591,1.1792,1,1
